model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
twitter,41354195,1440030213,ac4trim,1,113671.404000,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-20.16:13:59
twitter_mpi,52579683,1963263821,ac4trim,1,6192.329000,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-20.16:19:23
com-friendster,124836180,1806067135,fasttrim,2,71995.890000,124836180,-1,124836180,1784462761,0,0,0,0,0,4096,611,100,100,2021-06-20.16:26:01
twitter,41354195,1440030213,fasttrim,2,3964.595000,4157028,-1,4157028,19643851,0,0,0,0,0,4096,227,100,100,2021-06-20.16:28:37
twitter_mpi,52579683,1963263821,fasttrim,2,3299.135000,9213375,-1,9213375,22628133,0,0,0,0,0,4096,327,100,100,2021-06-20.16:31:50
com-friendster,124836180,1806067135,trim,2,5011688.875000,124836180,13255,124836180,81887242572,0,0,0,0,0,4096,-1,100,100,2021-06-20.18:00:39
twitter,41354195,1440030213,trim,2,3476.867000,4157028,6,4157028,112963283,0,0,0,0,0,4096,-1,100,100,2021-06-20.18:03:23
twitter_mpi,52579683,1963263821,trim,2,3983.808000,9213375,7,9213375,153066073,0,0,0,0,0,4096,-1,100,100,2021-06-20.18:06:38
com-friendster,124836180,1806067135,ac4trim,2,133734.943000,124836180,-1,124836180,1747476531,0,0,0,0,0,4096,681,100,100,2021-06-20.18:14:29
twitter,41354195,1440030213,ac4trim,2,35072.016000,4157028,-1,4157028,47163035,0,0,0,0,0,4096,290,100,100,2021-06-20.18:17:38
twitter_mpi,52579683,1963263821,ac4trim,2,77913.372000,9213375,-1,9213375,31673905,0,0,0,0,0,4096,15219,100,100,2021-06-20.18:22:10
com-friendster,124836180,1806067135,fasttrim,4,65344.071000,124836180,-1,124836180,1773633179,0,0,0,0,0,4096,609,100,100,2021-06-20.18:26:31
twitter,41354195,1440030213,fasttrim,4,2088.696000,4157028,-1,4157028,9837336,0,0,0,0,0,4096,227,100,100,2021-06-20.18:28:15
twitter_mpi,52579683,1963263821,fasttrim,4,1693.433000,9213375,-1,9213375,11376619,0,0,0,0,0,4096,327,100,100,2021-06-20.18:30:24
com-friendster,124836180,1806067135,trim,4,2750551.734000,124836180,12618,124836180,39404158067,0,0,0,0,0,4096,-1,100,100,2021-06-20.19:19:26
twitter,41354195,1440030213,trim,4,1989.216000,4157028,6,4157028,56510981,0,0,0,0,0,4096,-1,100,100,2021-06-20.19:21:09
twitter_mpi,52579683,1963263821,trim,4,2320.985000,9213375,7,9213375,76751593,0,0,0,0,0,4096,-1,100,100,2021-06-20.19:23:17
com-friendster,124836180,1806067135,ac4trim,4,80109.585000,124836180,-1,124836180,1717981397,0,0,0,0,0,4096,681,100,100,2021-06-20.19:27:53
twitter,41354195,1440030213,ac4trim,4,6481.559000,4157028,-1,4157028,23544014,0,0,0,0,0,4096,293,100,100,2021-06-20.19:29:40
twitter_mpi,52579683,1963263821,ac4trim,4,20778.710000,9213375,-1,9213375,15698572,0,0,0,0,0,4096,15219,100,100,2021-06-20.19:32:07
com-friendster,124836180,1806067135,fasttrim,6,61804.770000,124836180,-1,124836180,1770139469,0,0,0,0,0,4096,610,100,100,2021-06-20.19:35:41
twitter,41354195,1440030213,fasttrim,6,1723.195000,4157028,-1,4157028,6679020,0,0,0,0,0,4096,233,100,100,2021-06-20.19:37:07
twitter_mpi,52579683,1963263821,fasttrim,6,1868.675000,9213375,-1,9213375,8200945,0,0,0,0,0,4096,327,100,100,2021-06-20.19:38:56
com-friendster,124836180,1806067135,trim,6,2041171.778000,124836180,12397,124836180,25890823337,0,0,0,0,0,4096,-1,100,100,2021-06-20.20:15:29
twitter,41354195,1440030213,trim,6,1617.384000,4157028,6,4157028,38525071,0,0,0,0,0,4096,-1,100,100,2021-06-20.20:16:54
twitter_mpi,52579683,1963263821,trim,6,1759.365000,9213375,7,9213375,53694103,0,0,0,0,0,4096,-1,100,100,2021-06-20.20:18:44
com-friendster,124836180,1806067135,ac4trim,6,68395.141000,124836180,-1,124836180,1707973156,0,0,0,0,0,4096,681,100,100,2021-06-20.20:22:24
twitter,41354195,1440030213,ac4trim,6,2826.571000,4157028,-1,4157028,15857618,0,0,0,0,0,4096,293,100,100,2021-06-20.20:23:51
twitter_mpi,52579683,1963263821,ac4trim,6,25785.785000,9213375,-1,9213375,11170223,0,0,0,0,0,4096,15219,100,100,2021-06-20.20:26:05
com-friendster,124836180,1806067135,fasttrim,8,62606.757000,124836180,-1,124836180,1768220145,0,0,0,0,0,4096,609,100,100,2021-06-20.20:29:18
twitter,41354195,1440030213,fasttrim,8,1445.535000,4157028,-1,4157028,4957321,0,0,0,0,0,4096,264,100,100,2021-06-20.20:30:36
twitter_mpi,52579683,1963263821,fasttrim,8,1516.927000,9213375,-1,9213375,5689542,0,0,0,0,0,4096,327,100,100,2021-06-20.20:32:16
com-friendster,124836180,1806067135,trim,8,1674704.136000,124836180,12171,124836180,19077386399,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:02:20
twitter,41354195,1440030213,trim,8,1371.022000,4157028,6,4157028,28343171,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:03:38
twitter_mpi,52579683,1963263821,trim,8,1887.516000,9213375,7,9213375,38458610,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:05:22
com-friendster,124836180,1806067135,ac4trim,8,74805.010000,124836180,-1,124836180,1702896489,0,0,0,0,0,4096,681,100,100,2021-06-20.21:08:48
twitter,41354195,1440030213,ac4trim,8,2013.484000,4157028,-1,4157028,12022582,0,0,0,0,0,4096,293,100,100,2021-06-20.21:10:05
twitter_mpi,52579683,1963263821,ac4trim,8,5403.779000,9213375,-1,9213375,8354574,0,0,0,0,0,4096,15219,100,100,2021-06-20.21:11:50
com-friendster,124836180,1806067135,fasttrim,10,60747.704000,124836180,-1,124836180,1766926303,0,0,0,0,0,4096,609,100,100,2021-06-20.21:14:45
twitter,41354195,1440030213,fasttrim,10,1328.033000,4157028,-1,4157028,4617837,0,0,0,0,0,4096,287,100,100,2021-06-20.21:15:57
twitter_mpi,52579683,1963263821,fasttrim,10,1707.761000,9213375,-1,9213375,4685227,0,0,0,0,0,4096,327,100,100,2021-06-20.21:17:32
com-friendster,124836180,1806067135,trim,10,1337353.855000,124836180,12065,124836180,18593893049,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:41:44
twitter,41354195,1440030213,trim,10,1053.635000,4157028,6,4157028,32210351,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:42:56
twitter_mpi,52579683,1963263821,trim,10,1324.422000,9213375,7,9213375,46861661,0,0,0,0,0,4096,-1,100,100,2021-06-20.21:44:32
com-friendster,124836180,1806067135,ac4trim,10,50022.745000,124836180,-1,124836180,1703382038,0,0,0,0,0,4096,681,100,100,2021-06-20.21:47:16
twitter,41354195,1440030213,ac4trim,10,1515.932000,4157028,-1,4157028,9972715,0,0,0,0,0,4096,293,100,100,2021-06-20.21:48:30
twitter_mpi,52579683,1963263821,ac4trim,10,836.556000,9213375,-1,9213375,7910319,0,0,0,0,0,4096,15219,100,100,2021-06-20.21:50:05
com-friendster,124836180,1806067135,fasttrim,12,63220.058000,124836180,-1,124836180,1766096768,0,0,0,0,0,4096,683,100,100,2021-06-20.21:52:59
twitter,41354195,1440030213,fasttrim,12,1299.002000,4157028,-1,4157028,3709425,0,0,0,0,0,4096,287,100,100,2021-06-20.21:54:09
twitter_mpi,52579683,1963263821,fasttrim,12,1737.942000,9213375,-1,9213375,3916267,0,0,0,0,0,4096,327,100,100,2021-06-20.21:55:42
com-friendster,124836180,1806067135,trim,12,1310294.855000,124836180,11987,124836180,15222608593,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:19:22
twitter,41354195,1440030213,trim,12,971.455000,4157028,6,4157028,23343978,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:20:34
twitter_mpi,52579683,1963263821,trim,12,1051.651000,9213375,7,9213375,30611085,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:22:07
com-friendster,124836180,1806067135,ac4trim,12,62450.770000,124836180,-1,124836180,1697375002,0,0,0,0,0,4096,637,100,100,2021-06-20.22:24:58
twitter,41354195,1440030213,ac4trim,12,3366.714000,4157028,-1,4157028,8272493,0,0,0,0,0,4096,293,100,100,2021-06-20.22:26:10
twitter_mpi,52579683,1963263821,ac4trim,12,6182.556000,9213375,-1,9213375,6016668,0,0,0,0,0,4096,15218,100,100,2021-06-20.22:27:47
com-friendster,124836180,1806067135,fasttrim,14,60784.599000,124836180,-1,124836180,1765635801,0,0,0,0,0,4096,680,100,100,2021-06-20.22:30:35
twitter,41354195,1440030213,fasttrim,14,1307.492000,4157028,-1,4157028,3164814,0,0,0,0,0,4096,287,100,100,2021-06-20.22:31:46
twitter_mpi,52579683,1963263821,fasttrim,14,1880.537000,9213375,-1,9213375,3545960,0,0,0,0,0,4096,327,100,100,2021-06-20.22:33:19
com-friendster,124836180,1806067135,trim,14,1267391.584000,124836180,11934,124836180,12281809312,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:56:14
twitter,41354195,1440030213,trim,14,969.923000,4157028,6,4157028,19992442,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:57:25
twitter_mpi,52579683,1963263821,trim,14,1219.254000,9213375,7,9213375,25842766,0,0,0,0,0,4096,-1,100,100,2021-06-20.22:58:57
com-friendster,124836180,1806067135,ac4trim,14,58707.982000,124836180,-1,124836180,1696086316,0,0,0,0,0,4096,681,100,100,2021-06-20.23:01:44
twitter,41354195,1440030213,ac4trim,14,923.525000,4157028,-1,4157028,7207835,0,0,0,0,0,4096,293,100,100,2021-06-20.23:02:55
twitter_mpi,52579683,1963263821,ac4trim,14,709.239000,9213375,-1,9213375,5240433,0,0,0,0,0,4096,15218,100,100,2021-06-20.23:04:25
com-friendster,124836180,1806067135,fasttrim,16,39730.537000,124836180,-1,124836180,1765928699,0,0,0,0,0,4096,684,100,100,2021-06-20.23:06:50
twitter,41354195,1440030213,fasttrim,16,1276.919000,4157028,-1,4157028,2592628,0,0,0,0,0,4096,287,100,100,2021-06-20.23:08:00
twitter_mpi,52579683,1963263821,fasttrim,16,1882.902000,9213375,-1,9213375,3366954,0,0,0,0,0,4096,327,100,100,2021-06-20.23:09:32
com-friendster,124836180,1806067135,trim,16,1238006.011000,124836180,11902,124836180,10389274022,0,0,0,0,0,4096,-1,100,100,2021-06-20.23:31:58
twitter,41354195,1440030213,trim,16,955.653000,4157028,6,4157028,16509003,0,0,0,0,0,4096,-1,100,100,2021-06-20.23:33:08
twitter_mpi,52579683,1963263821,trim,16,1277.702000,9213375,7,9213375,23225442,0,0,0,0,0,4096,-1,100,100,2021-06-20.23:34:40
com-friendster,124836180,1806067135,ac4trim,16,60736.005000,124836180,-1,124836180,1694985009,0,0,0,0,0,4096,637,100,100,2021-06-20.23:37:26
twitter,41354195,1440030213,ac4trim,16,877.415000,4157028,-1,4157028,6247581,0,0,0,0,0,4096,293,100,100,2021-06-20.23:38:38
twitter_mpi,52579683,1963263821,ac4trim,16,604.331000,9213375,-1,9213375,5304076,0,0,0,0,0,4096,15218,100,100,2021-06-20.23:40:09
com-friendster,124836180,1806067135,fasttrim,32,61147.925000,124836180,-1,124836180,1764057069,0,0,0,0,0,4096,682,100,100,2021-06-20.23:43:01
twitter,41354195,1440030213,fasttrim,32,1417.736000,4157028,-1,4157028,1415214,0,0,0,0,0,4096,287,100,100,2021-06-20.23:44:16
twitter_mpi,52579683,1963263821,fasttrim,32,2590.486000,9213375,-1,9213375,1755016,0,0,0,0,0,4096,327,100,100,2021-06-20.23:45:59
com-friendster,124836180,1806067135,trim,32,1321999.414000,124836180,11509,124836180,5106323393,0,0,0,0,0,4096,-1,100,100,2021-06-21.00:09:52
twitter,41354195,1440030213,trim,32,1089.549000,4157028,6,4157028,9027710,0,0,0,0,0,4096,-1,100,100,2021-06-21.00:11:07
twitter_mpi,52579683,1963263821,trim,32,1486.732000,9213375,7,9213375,9774148,0,0,0,0,0,4096,-1,100,100,2021-06-21.00:12:45
com-friendster,124836180,1806067135,ac4trim,32,58110.850000,124836180,-1,124836180,1691700939,0,0,0,0,0,4096,698,100,100,2021-06-21.00:15:34
twitter,41354195,1440030213,ac4trim,32,1358.073000,4157028,-1,4157028,3667807,0,0,0,0,0,4096,293,100,100,2021-06-21.00:16:48
twitter_mpi,52579683,1963263821,ac4trim,32,3915.739000,9213375,-1,9213375,3411872,0,0,0,0,0,4096,15217,100,100,2021-06-21.00:18:29
