model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
twitter_mpi,36803788,1366740808,fasttrim,16,1352.385000,8684197,-1,8684197,2136125,0,0,0,0,0,4096,469,70,100,2021-06-13.15:09:15
twitter_mpi,52579683,1374293279,fasttrim,16,1551.145000,12393208,-1,12393208,2710748,0,0,0,0,0,4096,461,100,70,2021-06-13.15:13:13
twitter_mpi,42064712,1564324745,fasttrim,16,1612.918000,9045727,-1,9045727,2420151,0,0,0,0,0,4096,1470,80,100,2021-06-13.15:15:33
twitter_mpi,52579683,1570612829,fasttrim,16,1674.106000,11214464,-1,11214464,2880391,0,0,0,0,0,4096,415,100,80,2021-06-13.15:19:46
twitter_mpi,47323257,1767291711,fasttrim,16,1715.643000,9154586,-1,9154586,2755111,0,0,0,0,0,4096,339,90,100,2021-06-13.15:22:23
twitter_mpi,52579683,1766945309,fasttrim,16,1793.784000,10158833,-1,10158833,2972081,0,0,0,0,0,4096,398,100,90,2021-06-13.15:26:48
com-friendster,12478974,180687600,ac4trim,16,1159.828000,12478974,-1,12478974,13989953,0,0,0,0,0,4096,250,10,100,2021-06-13.15:28:48
com-friendster,124836180,180617886,ac4trim,16,78532.139000,124836180,-1,124836180,139333561,0,0,0,0,0,4096,559,100,10,2021-06-13.15:32:48
com-friendster,24969306,361223893,ac4trim,16,51609.394000,24969306,-1,24969306,61389512,0,0,0,0,0,4096,335,20,100,2021-06-13.15:35:49
com-friendster,124836180,361204329,ac4trim,16,18599.476000,124836180,-1,124836180,308327373,0,0,0,0,0,4096,547,100,20,2021-06-13.15:39:20
com-friendster,37440872,542016344,ac4trim,16,8028.184000,37440872,-1,37440872,143609478,0,0,0,0,0,4096,378,30,100,2021-06-13.15:41:33
com-friendster,124836180,541789002,ac4trim,16,27096.616000,124836180,-1,124836180,479227686,0,0,0,0,0,4096,522,100,30,2021-06-13.15:45:43
com-friendster,49946776,722036854,ac4trim,16,38566.262000,49946776,-1,49946776,259808731,0,0,0,0,0,4096,497,40,100,2021-06-13.15:48:52
com-friendster,124836180,722440582,ac4trim,16,67340.283000,124836180,-1,124836180,650532288,0,0,0,0,0,4096,586,100,40,2021-06-13.15:54:26
com-friendster,62417938,902752042,ac4trim,16,42834.516000,62417938,-1,62417938,412024449,0,0,0,0,0,4096,496,50,100,2021-06-13.15:57:51
com-friendster,124836180,903018568,ac4trim,16,40885.217000,124836180,-1,124836180,823424720,0,0,0,0,0,4096,587,100,50,2021-06-13.16:03:21
com-friendster,74902344,1084002684,ac4trim,16,54947.524000,74902344,-1,74902344,598477798,0,0,0,0,0,4096,611,60,100,2021-06-13.16:07:05
com-friendster,124836180,1083629340,ac4trim,16,69268.313000,124836180,-1,124836180,997088589,0,0,0,0,0,4096,576,100,60,2021-06-13.16:13:38
com-friendster,87386984,1263820022,ac4trim,16,51919.031000,87386984,-1,87386984,820069143,0,0,0,0,0,4096,619,70,100,2021-06-13.16:17:28
com-friendster,124836180,1264289515,ac4trim,16,73398.909000,124836180,-1,124836180,1171153780,0,0,0,0,0,4096,593,100,70,2021-06-13.16:24:41
com-friendster,99871113,1444595454,ac4trim,16,64460.457000,99871113,-1,99871113,1075840251,0,0,0,0,0,4096,560,80,100,2021-06-13.16:28:50
com-friendster,124836180,1444848173,ac4trim,16,67157.672000,124836180,-1,124836180,1345461885,0,0,0,0,0,4096,595,100,80,2021-06-13.16:36:26
com-friendster,112353987,1625705461,ac4trim,16,51781.487000,112353987,-1,112353987,1369655190,0,0,0,0,0,4096,706,90,100,2021-06-13.16:39:49
com-friendster,124836180,1625480716,ac4trim,16,51690.135000,124836180,-1,124836180,1521804818,0,0,0,0,0,4096,603,100,90,2021-06-13.16:47:44
twitter,4134326,143522731,ac4trim,16,34759.027000,2347610,-1,2347610,203664,0,0,0,0,0,4096,124,10,100,2021-06-13.16:49:40
twitter,41354195,144007950,ac4trim,16,511.630000,24236333,-1,24236333,2064861,0,0,0,0,0,4096,196,100,10,2021-06-13.16:51:24
twitter,8266128,286953189,ac4trim,16,6674.757000,3071142,-1,3071142,484610,0,0,0,0,0,4096,211,20,100,2021-06-13.16:52:50
twitter,41354195,287990582,ac4trim,16,441.356000,15600404,-1,15600404,2516725,0,0,0,0,0,4096,204,100,20,2021-06-13.16:54:48
twitter,12408108,432969504,ac4trim,16,27239.405000,3288449,-1,3288449,868202,0,0,0,0,0,4096,212,30,100,2021-06-13.16:56:48
twitter,41354195,432025845,ac4trim,16,460.324000,11204476,-1,11204476,2910121,0,0,0,0,0,4096,230,100,30,2021-06-13.16:58:56
twitter,16539092,575946907,ac4trim,16,24010.565000,3422050,-1,3422050,1343458,0,0,0,0,0,4096,247,40,100,2021-06-13.17:00:59
twitter,41354195,576001756,ac4trim,16,483.010000,8675705,-1,8675705,3334258,0,0,0,0,0,4096,254,100,40,2021-06-13.17:03:22
twitter,20677157,718769934,ac4trim,16,20554.749000,3535969,-1,3535969,1858896,0,0,0,0,0,4096,299,50,100,2021-06-13.17:05:13
twitter,41354195,720011076,ac4trim,16,507.650000,7099872,-1,7099872,3811652,0,0,0,0,0,4096,267,100,50,2021-06-13.17:07:45
twitter,24815675,864804076,ac4trim,16,17535.198000,3637368,-1,3637368,2563384,0,0,0,0,0,4096,281,60,100,2021-06-13.17:09:53
twitter,41354195,864023139,ac4trim,16,17381.432000,6060647,-1,6060647,4375839,0,0,0,0,0,4096,287,100,60,2021-06-13.17:12:55
twitter,28948134,1006769578,ac4trim,16,14068.007000,3732632,-1,3732632,3405190,0,0,0,0,0,4096,322,70,100,2021-06-13.17:15:05
twitter,41354195,1008003045,ac4trim,16,17541.521000,5342531,-1,5342531,4776531,0,0,0,0,0,4096,301,100,70,2021-06-13.17:18:31
twitter,33080332,1153751738,ac4trim,16,13945.507000,3884441,-1,3884441,4183137,0,0,0,0,0,4096,318,80,100,2021-06-13.17:20:24
twitter,41354195,1152015592,ac4trim,16,3751.160000,4828785,-1,4828785,5274999,0,0,0,0,0,4096,285,100,80,2021-06-13.17:23:34
twitter,37219251,1295713795,ac4trim,16,12677.792000,3990471,-1,3990471,5276270,0,0,0,0,0,4096,320,90,100,2021-06-13.17:25:27
twitter,41354195,1296018690,ac4trim,16,5321.233000,4447597,-1,4447597,5753124,0,0,0,0,0,4096,290,100,90,2021-06-13.17:28:53
twitter_mpi,5259842,192649280,ac4trim,16,5762.969000,2983082,-1,2983082,258019,0,0,0,0,0,4096,9646,10,100,2021-06-13.17:30:50
twitter_mpi,52579683,196327339,ac4trim,16,495.708000,30034878,-1,30034878,2156617,0,0,0,0,0,4096,36523,100,10,2021-06-13.17:33:11
twitter_mpi,10516233,396262359,ac4trim,16,309.671000,4585924,-1,4585924,442018,0,0,0,0,0,4096,5999,20,100,2021-06-13.17:35:06
twitter_mpi,52579683,392640533,ac4trim,16,521.232000,23512548,-1,23512548,2323642,0,0,0,0,0,4096,10557,100,20,2021-06-13.17:37:39
twitter_mpi,15773795,590344740,ac4trim,16,40162.294000,5808038,-1,5808038,990961,0,0,0,0,0,4096,6013,30,100,2021-06-13.17:40:27
twitter_mpi,52579683,588948392,ac4trim,16,548.448000,19928044,-1,19928044,3367677,0,0,0,0,0,4096,11730,100,30,2021-06-13.17:43:10
twitter_mpi,21027881,787428407,ac4trim,16,31343.294000,6802136,-1,6802136,1783769,0,0,0,0,0,4096,4540,40,100,2021-06-13.17:45:58
twitter_mpi,52579683,785324352,ac4trim,16,1831.364000,17368998,-1,17368998,3551146,0,0,0,0,0,4096,9114,100,40,2021-06-13.17:49:12
twitter_mpi,26291020,996424766,ac4trim,16,30749.608000,7558310,-1,7558310,2522243,0,0,0,0,0,4096,7898,50,100,2021-06-13.17:52:08
twitter_mpi,52579683,981631973,ac4trim,16,8687.735000,15387360,-1,15387360,3757498,0,0,0,0,0,4096,8214,100,50,2021-06-13.17:55:40
twitter_mpi,31550469,1181176126,ac4trim,16,23688.490000,8248310,-1,8248310,2391499,0,0,0,0,0,4096,9476,60,100,2021-06-13.17:58:33
twitter_mpi,52579683,1177965457,ac4trim,16,29103.297000,13767338,-1,13767338,4236375,0,0,0,0,0,4096,9463,100,60,2021-06-13.18:02:44
twitter_mpi,36806111,1370092221,ac4trim,16,22484.036000,8659412,-1,8659412,2852844,0,0,0,0,0,4096,7701,70,100,2021-06-13.18:05:40
twitter_mpi,52579683,1374256727,ac4trim,16,24622.383000,12399485,-1,12399485,4488610,0,0,0,0,0,4096,11141,100,70,2021-06-13.18:09:50
twitter_mpi,42063392,1567447795,ac4trim,16,23052.861000,9023618,-1,9023618,3711977,0,0,0,0,0,4096,12590,80,100,2021-06-13.18:12:49
twitter_mpi,52579683,1570602578,ac4trim,16,21671.443000,11210746,-1,11210746,4293636,0,0,0,0,0,4096,12465,100,80,2021-06-13.18:17:05
twitter_mpi,47321603,1760167123,ac4trim,16,13821.383000,9169523,-1,9169523,3849707,0,0,0,0,0,4096,14002,90,100,2021-06-13.18:19:56
twitter_mpi,52579683,1766946299,ac4trim,16,9971.938000,10155447,-1,10155447,4991385,0,0,0,0,0,4096,13850,100,90,2021-06-13.18:24:12
com-friendster,12484811,180568798,fasttrim,16,1713.046000,12484811,-1,12484811,15399412,0,0,0,0,0,4096,220,10,100,2021-06-13.18:26:17
com-friendster,124836180,180622932,fasttrim,16,23878.745000,124836180,-1,124836180,153626398,0,0,0,0,0,4096,307,100,10,2021-06-13.18:29:25
com-friendster,24968212,361151939,fasttrim,16,4297.293000,24968212,-1,24968212,66180177,0,0,0,0,0,4096,288,20,100,2021-06-13.18:31:39
com-friendster,124836180,361201479,fasttrim,16,20881.532000,124836180,-1,124836180,330793435,0,0,0,0,0,4096,440,100,20,2021-06-13.18:35:16
com-friendster,37456595,541868958,fasttrim,16,11070.496000,37456595,-1,37456595,152523831,0,0,0,0,0,4096,363,30,100,2021-06-13.18:37:47
com-friendster,124836180,541814414,fasttrim,16,24349.540000,124836180,-1,124836180,509084540,0,0,0,0,0,4096,343,100,30,2021-06-13.18:41:57
com-friendster,49937482,722621378,fasttrim,16,16846.357000,49937482,-1,49937482,275114627,0,0,0,0,0,4096,399,40,100,2021-06-13.18:44:44
com-friendster,124836180,722442009,fasttrim,16,41348.780000,124836180,-1,124836180,687385972,0,0,0,0,0,4096,440,100,40,2021-06-13.18:49:40
com-friendster,62409837,902445418,fasttrim,16,15052.780000,62409837,-1,62409837,432908363,0,0,0,0,0,4096,446,50,100,2021-06-13.18:52:08
com-friendster,124836180,903060578,fasttrim,16,29143.817000,124836180,-1,124836180,867247280,0,0,0,0,0,4096,477,100,50,2021-06-13.18:57:26
com-friendster,74907563,1083615980,fasttrim,16,29735.663000,74907563,-1,74907563,627749854,0,0,0,0,0,4096,412,60,100,2021-06-13.19:00:45
com-friendster,124836180,1083610052,fasttrim,16,49704.572000,124836180,-1,124836180,1046010561,0,0,0,0,0,4096,467,100,60,2021-06-13.19:06:54
com-friendster,87383169,1264108191,fasttrim,16,23765.849000,87383169,-1,87383169,858212489,0,0,0,0,0,4096,471,70,100,2021-06-13.19:10:15
com-friendster,124836180,1264247879,fasttrim,16,34320.640000,124836180,-1,124836180,1226326500,0,0,0,0,0,4096,498,100,70,2021-06-13.19:16:43
com-friendster,99869211,1444449199,fasttrim,16,44328.941000,99869211,-1,99869211,1123689162,0,0,0,0,0,4096,492,80,100,2021-06-13.19:20:33
com-friendster,124836180,1444842699,fasttrim,16,35850.977000,124836180,-1,124836180,1406109344,0,0,0,0,0,4096,534,100,80,2021-06-13.19:27:37
com-friendster,112349375,1625772951,fasttrim,16,34311.143000,112349375,-1,112349375,1427572028,0,0,0,0,0,4096,603,90,100,2021-06-13.19:31:24
com-friendster,124836180,1625465257,fasttrim,16,58587.900000,124836180,-1,124836180,1585292812,0,0,0,0,0,4096,571,100,90,2021-06-13.19:39:26
twitter,4140666,145060182,fasttrim,16,178.208000,2314769,-1,2314769,165231,0,0,0,0,0,4096,113,10,100,2021-06-13.19:40:48
twitter,41354195,144001594,fasttrim,16,968.749000,24226275,-1,24226275,1656405,0,0,0,0,0,4096,159,100,10,2021-06-13.19:42:34
twitter,8276243,287429355,fasttrim,16,335.462000,3044272,-1,3044272,434548,0,0,0,0,0,4096,192,20,100,2021-06-13.19:43:59
twitter,41354195,288013379,fasttrim,16,1102.286000,15598449,-1,15598449,2119464,0,0,0,0,0,4096,194,100,20,2021-06-13.19:45:54
twitter,12405258,431919220,fasttrim,16,415.895000,3310426,-1,3310426,693134,0,0,0,0,0,4096,245,30,100,2021-06-13.19:47:18
twitter,41354195,432002197,fasttrim,16,1082.857000,11201108,-1,11201108,2325510,0,0,0,0,0,4096,228,100,30,2021-06-13.19:49:35
twitter,16543467,576379922,fasttrim,16,555.764000,3416195,-1,3416195,1000682,0,0,0,0,0,4096,263,40,100,2021-06-13.19:51:15
twitter,41354195,575972421,fasttrim,16,1199.455000,8674712,-1,8674712,2468692,0,0,0,0,0,4096,259,100,40,2021-06-13.19:53:40
twitter,20681791,719101386,fasttrim,16,759.474000,3534368,-1,3534368,1254946,0,0,0,0,0,4096,265,50,100,2021-06-13.19:55:10
twitter,41354195,720011956,fasttrim,16,1245.339000,7103969,-1,7103969,2545766,0,0,0,0,0,4096,257,100,50,2021-06-13.19:57:43
twitter,24818672,864533263,fasttrim,16,870.015000,3611402,-1,3611402,1518552,0,0,0,0,0,4096,271,60,100,2021-06-13.19:59:16
twitter,41354195,864019361,fasttrim,16,1272.634000,6065211,-1,6065211,2618606,0,0,0,0,0,4096,269,100,60,2021-06-13.20:02:13
twitter,28948138,1008591513,fasttrim,16,1036.310000,3717977,-1,3717977,1811960,0,0,0,0,0,4096,266,70,100,2021-06-13.20:04:09
twitter,41354195,1008074347,fasttrim,16,1309.194000,5343194,-1,5343194,2611599,0,0,0,0,0,4096,276,100,70,2021-06-13.20:07:05
twitter,33084619,1152099859,fasttrim,16,1141.289000,3841058,-1,3841058,2104457,0,0,0,0,0,4096,278,80,100,2021-06-13.20:09:06
twitter,41354195,1151988016,fasttrim,16,1307.455000,4827939,-1,4827939,2659259,0,0,0,0,0,4096,276,100,80,2021-06-13.20:12:21
twitter,37216875,1295884242,fasttrim,16,1224.743000,4042311,-1,4042311,2379980,0,0,0,0,0,4096,287,90,100,2021-06-13.20:14:02
twitter,41354195,1296005918,fasttrim,16,1332.534000,4447122,-1,4447122,2654359,0,0,0,0,0,4096,281,100,90,2021-06-13.20:17:31
twitter_mpi,5258355,193503524,fasttrim,16,180.479000,3025139,-1,3025139,189562,0,0,0,0,0,4096,215,10,100,2021-06-13.20:19:24
twitter_mpi,52579683,196304255,fasttrim,16,731.314000,29977421,-1,29977421,1826893,0,0,0,0,0,4096,186,100,10,2021-06-13.20:21:41
twitter_mpi,10513920,395209071,fasttrim,16,345.194000,4633504,-1,4633504,459669,0,0,0,0,0,4096,34,20,100,2021-06-13.20:23:43
twitter_mpi,52579683,392659301,fasttrim,16,885.233000,23505168,-1,23505168,2212803,0,0,0,0,0,4096,379,100,20,2021-06-13.20:26:17
twitter_mpi,15768851,590393703,fasttrim,16,583.879000,5874068,-1,5874068,773483,0,0,0,0,0,4096,213,30,100,2021-06-13.20:28:25
twitter_mpi,52579683,588973859,fasttrim,16,955.194000,19902773,-1,19902773,2363232,0,0,0,0,0,4096,595,100,30,2021-06-13.20:31:25
twitter_mpi,21032666,794571523,fasttrim,16,783.328000,6789306,-1,6789306,1110224,0,0,0,0,0,4096,41,40,100,2021-06-13.20:33:32
twitter_mpi,52579683,785317654,fasttrim,16,1119.073000,17391369,-1,17391369,2507236,0,0,0,0,0,4096,141,100,40,2021-06-13.20:36:48
twitter_mpi,26289825,987294858,fasttrim,16,941.190000,7573066,-1,7573066,1301972,0,0,0,0,0,4096,22,50,100,2021-06-13.20:39:12
twitter_mpi,52579683,981673003,fasttrim,16,1259.416000,15413670,-1,15413670,2588883,0,0,0,0,0,4096,949,100,50,2021-06-13.20:42:26
twitter_mpi,31552236,1173229841,fasttrim,16,1253.094000,8221610,-1,8221610,1766626,0,0,0,0,0,4096,1131,60,100,2021-06-13.20:44:57
twitter_mpi,52579683,1177951170,fasttrim,16,1405.979000,13771365,-1,13771365,2594398,0,0,0,0,0,4096,1102,100,60,2021-06-13.20:48:29
twitter_mpi,36810393,1371940678,fasttrim,16,1117.171000,8712329,-1,8712329,1952817,0,0,0,0,0,4096,1309,70,100,2021-06-13.20:51:04
twitter_mpi,52579683,1374249377,fasttrim,16,1560.318000,12403595,-1,12403595,2688142,0,0,0,0,0,4096,1300,100,70,2021-06-13.20:54:53
twitter_mpi,42065456,1559945503,fasttrim,16,1566.138000,8999001,-1,8999001,2428618,0,0,0,0,0,4096,392,80,100,2021-06-13.20:57:30
twitter_mpi,52579683,1570627360,fasttrim,16,1675.914000,11213285,-1,11213285,2758743,0,0,0,0,0,4096,1499,100,80,2021-06-13.21:01:29
twitter_mpi,47319691,1764001054,fasttrim,16,1764.359000,9183836,-1,9183836,2817114,0,0,0,0,0,4096,350,90,100,2021-06-13.21:04:09
twitter_mpi,52579683,1766928554,fasttrim,16,1799.087000,10151525,-1,10151525,2988189,0,0,0,0,0,4096,353,100,90,2021-06-13.21:08:45
com-friendster,12484814,180684711,ac4trim,16,1624.662000,12484814,-1,12484814,13905765,0,0,0,0,0,4096,253,10,100,2021-06-13.21:10:49
com-friendster,124836180,180622252,ac4trim,16,12933.952000,124836180,-1,124836180,139419387,0,0,0,0,0,4096,452,100,10,2021-06-13.21:13:46
com-friendster,24965770,360823128,ac4trim,16,2823.394000,24965770,-1,24965770,61399145,0,0,0,0,0,4096,366,20,100,2021-06-13.21:15:59
com-friendster,124836180,361203708,ac4trim,16,19491.367000,124836180,-1,124836180,307440059,0,0,0,0,0,4096,553,100,20,2021-06-13.21:19:34
com-friendster,37454489,541895871,ac4trim,16,5167.877000,37454489,-1,37454489,143774587,0,0,0,0,0,4096,479,30,100,2021-06-13.21:21:59
com-friendster,124836180,541787991,ac4trim,16,40910.937000,124836180,-1,124836180,478333644,0,0,0,0,0,4096,632,100,30,2021-06-13.21:26:22
com-friendster,49936971,722654636,ac4trim,16,50973.278000,49936971,-1,49936971,260108933,0,0,0,0,0,4096,423,40,100,2021-06-13.21:29:42
com-friendster,124836180,722459219,ac4trim,16,50446.204000,124836180,-1,124836180,650543136,0,0,0,0,0,4096,686,100,40,2021-06-13.21:34:51
com-friendster,62425374,902798768,ac4trim,16,17886.471000,62425374,-1,62425374,411139040,0,0,0,0,0,4096,482,50,100,2021-06-13.21:37:22
com-friendster,124836180,903053283,ac4trim,16,38908.022000,124836180,-1,124836180,823514611,0,0,0,0,0,4096,598,100,50,2021-06-13.21:42:47
com-friendster,74903975,1084162269,ac4trim,16,23919.949000,74903975,-1,74903975,598379449,0,0,0,0,0,4096,493,60,100,2021-06-13.21:45:29
com-friendster,124836180,1083646463,ac4trim,16,55359.402000,124836180,-1,124836180,997115084,0,0,0,0,0,4096,545,100,60,2021-06-13.21:51:44
com-friendster,87382921,1263968032,ac4trim,16,55369.586000,87382921,-1,87382921,819283089,0,0,0,0,0,4096,489,70,100,2021-06-13.21:55:36
com-friendster,124836180,1264224708,ac4trim,16,72849.791000,124836180,-1,124836180,1171151928,0,0,0,0,0,4096,736,100,70,2021-06-13.22:02:47
com-friendster,99877445,1444845839,ac4trim,16,24955.412000,99877445,-1,99877445,1077142499,0,0,0,0,0,4096,559,80,100,2021-06-13.22:05:38
com-friendster,124836180,1444864691,ac4trim,16,52645.024000,124836180,-1,124836180,1347044961,0,0,0,0,0,4096,581,100,80,2021-06-13.22:12:59
com-friendster,112349856,1625409529,ac4trim,16,61569.513000,112349856,-1,112349856,1368021287,0,0,0,0,0,4096,609,90,100,2021-06-13.22:17:14
com-friendster,124836180,1625439200,ac4trim,16,52825.242000,124836180,-1,124836180,1521668978,0,0,0,0,0,4096,861,100,90,2021-06-13.22:25:08
twitter,4136052,143813128,ac4trim,16,191.948000,2327881,-1,2327881,182324,0,0,0,0,0,4096,121,10,100,2021-06-13.22:26:26
twitter,41354195,143996450,ac4trim,16,506.694000,24231879,-1,24231879,2056457,0,0,0,0,0,4096,196,100,10,2021-06-13.22:28:10
twitter,8274466,288096312,ac4trim,16,32460.532000,3083496,-1,3083496,471457,0,0,0,0,0,4096,176,20,100,2021-06-13.22:30:09
twitter,41354195,287998525,ac4trim,16,459.701000,15603833,-1,15603833,2522176,0,0,0,0,0,4096,203,100,20,2021-06-13.22:32:07
twitter,12406218,432352300,ac4trim,16,24562.474000,3297760,-1,3297760,807570,0,0,0,0,0,4096,222,30,100,2021-06-13.22:34:04
twitter,41354195,431986726,ac4trim,16,460.435000,11207524,-1,11207524,2921181,0,0,0,0,0,4096,234,100,30,2021-06-13.22:36:11
twitter,16539168,574446259,ac4trim,16,19084.550000,3434264,-1,3434264,1307264,0,0,0,0,0,4096,280,40,100,2021-06-13.22:38:10
twitter,41354195,576032877,ac4trim,16,482.361000,8675152,-1,8675152,3328665,0,0,0,0,0,4096,261,100,40,2021-06-13.22:40:30
twitter,20678114,721585034,ac4trim,16,382.081000,3506858,-1,3506858,1932910,0,0,0,0,0,4096,287,50,100,2021-06-13.22:42:16
twitter,41354195,720027726,ac4trim,16,515.044000,7099610,-1,7099610,3816904,0,0,0,0,0,4096,291,100,50,2021-06-13.22:44:49
twitter,24814070,864245465,ac4trim,16,11962.150000,3610221,-1,3610221,2570775,0,0,0,0,0,4096,306,60,100,2021-06-13.22:46:54
twitter,41354195,864041830,ac4trim,16,3196.074000,6060078,-1,6060078,4270249,0,0,0,0,0,4096,291,100,60,2021-06-13.22:49:41
twitter,28949358,1008628124,ac4trim,16,14936.480000,3718571,-1,3718571,3298330,0,0,0,0,0,4096,313,70,100,2021-06-13.22:51:52
twitter,41354195,1008022596,ac4trim,16,15335.491000,5342264,-1,5342264,4859512,0,0,0,0,0,4096,275,100,70,2021-06-13.22:55:01
twitter,33081406,1152391617,ac4trim,16,15683.930000,3843208,-1,3843208,4248262,0,0,0,0,0,4096,300,80,100,2021-06-13.22:56:55
twitter,41354195,1152022265,ac4trim,16,7596.328000,4827705,-1,4827705,5419096,0,0,0,0,0,4096,294,100,80,2021-06-13.23:00:07
twitter,37220749,1295120151,ac4trim,16,7218.142000,3999408,-1,3999408,5317341,0,0,0,0,0,4096,292,90,100,2021-06-13.23:02:17
twitter,41354195,1296005897,ac4trim,16,2786.378000,4446987,-1,4446987,5945933,0,0,0,0,0,4096,293,100,90,2021-06-13.23:05:51
twitter_mpi,5253986,195173017,ac4trim,16,922.797000,2923500,-1,2923500,244913,0,0,0,0,0,4096,15132,10,100,2021-06-13.23:07:46
twitter_mpi,52579683,196311674,ac4trim,16,13088.862000,30127816,-1,30127816,2465631,0,0,0,0,0,4096,24045,100,10,2021-06-13.23:10:13
twitter_mpi,10514131,392125217,ac4trim,16,345.181000,4647226,-1,4647226,515598,0,0,0,0,0,4096,5244,20,100,2021-06-13.23:12:15
twitter_mpi,52579683,392664343,ac4trim,16,515.805000,23486980,-1,23486980,2714103,0,0,0,0,0,4096,7359,100,20,2021-06-13.23:14:51
twitter_mpi,15776163,589343083,ac4trim,16,359.893000,5824742,-1,5824742,721249,0,0,0,0,0,4096,4979,30,100,2021-06-13.23:17:04
twitter_mpi,52579683,589013379,ac4trim,16,539.347000,19880553,-1,19880553,2959248,0,0,0,0,0,4096,7399,100,30,2021-06-13.23:20:03
twitter_mpi,21031762,778011454,ac4trim,16,33631.725000,6851152,-1,6851152,1186047,0,0,0,0,0,4096,7055,40,100,2021-06-13.23:22:53
twitter_mpi,52579683,785315239,ac4trim,16,571.802000,17367517,-1,17367517,4039621,0,0,0,0,0,4096,7512,100,40,2021-06-13.23:26:04
twitter_mpi,26287865,994466061,ac4trim,16,22433.906000,7594747,-1,7594747,1840823,0,0,0,0,0,4096,7431,50,100,2021-06-13.23:28:51
twitter_mpi,52579683,981600794,ac4trim,16,3800.201000,15402185,-1,15402185,3820841,0,0,0,0,0,4096,8169,100,50,2021-06-13.23:32:18
twitter_mpi,31551400,1177478438,ac4trim,16,28517.591000,8159498,-1,8159498,2307378,0,0,0,0,0,4096,13843,60,100,2021-06-13.23:35:02
twitter_mpi,52579683,1177957583,ac4trim,16,26925.713000,13775058,-1,13775058,4169367,0,0,0,0,0,4096,9617,100,60,2021-06-13.23:39:09
twitter_mpi,36804497,1359702341,ac4trim,16,25675.785000,8672528,-1,8672528,2759218,0,0,0,0,0,4096,10891,70,100,2021-06-13.23:41:51
twitter_mpi,52579683,1374279644,ac4trim,16,24646.681000,12390414,-1,12390414,4524484,0,0,0,0,0,4096,11045,100,70,2021-06-13.23:45:57
twitter_mpi,42061805,1572166507,ac4trim,16,22489.395000,8949362,-1,8949362,3774833,0,0,0,0,0,4096,12523,80,100,2021-06-13.23:48:55
twitter_mpi,52579683,1570606309,ac4trim,16,11240.447000,11210856,-1,11210856,4199051,0,0,0,0,0,4096,12446,100,80,2021-06-13.23:53:14
twitter_mpi,47321233,1765482160,ac4trim,16,17143.300000,9079426,-1,9079426,4607168,0,0,0,0,0,4096,13799,90,100,2021-06-13.23:56:08
twitter_mpi,52579683,1766931195,ac4trim,16,1375.388000,10156456,-1,10156456,4534517,0,0,0,0,0,4096,13792,100,90,2021-06-14.00:00:39
