model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
dbpedia,3966925,13820853,fasttrim,6,72.136000,1437127,-1,1437127,903941,0,0,0,0,0,4096,705,100,100,2021-06-09.15:25:46
er-1m-8m,1000000,8000000,fasttrim,6,25.270000,345,-1,345,176715,0,0,0,0,0,4096,1,100,100,2021-06-09.15:25:47
leader_filters.7,26302351,91692858,fasttrim,6,276.021000,26302351,-1,26302351,16438633,0,0,0,0,0,4096,90,100,100,2021-06-09.15:25:52
livej,4847571,68993773,fasttrim,6,148.475000,576074,-1,576074,760006,0,0,0,0,0,4096,8,100,100,2021-06-09.15:25:56
patent,6009555,16518948,fasttrim,6,64.887000,6009552,-1,6009552,2798168,0,0,0,0,0,4096,54,100,100,2021-06-09.15:25:57
pokec,1632804,30622564,fasttrim,6,33.792000,212042,-1,212042,253190,0,0,0,0,0,4096,7,100,100,2021-06-09.15:25:59
rmat-1m-8m,999760,7810950,fasttrim,6,90.495000,999760,-1,999760,7453687,0,0,0,0,0,4096,344,100,100,2021-06-09.15:25:59
ssca2,1048577,157877986,fasttrim,6,94.588000,11,-1,11,192514,0,0,0,0,0,4096,1,100,100,2021-06-09.15:26:06
wiki-links,5710993,130160392,fasttrim,6,164.977000,7415,-1,7415,999424,0,0,0,0,0,4096,549,100,100,2021-06-09.15:26:13
wikitalk,2394385,5021410,fasttrim,6,10.245000,2262385,-1,2262385,30997,0,0,0,0,0,4096,8,100,100,2021-06-09.15:26:14
wiki_talk_en,2987536,24981163,fasttrim,6,18.215000,2293679,-1,2293679,130609,0,0,0,0,0,4096,2,100,100,2021-06-09.15:26:16
ba-1m-8m,1000000,7999964,trim,6,61.465000,1000000,114,1000000,3825946,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:16
baidu,2141301,17794839,trim,6,54.648000,597244,9,597244,2620665,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:17
bakery.6,11845035,40400559,trim,6,1819.104000,2636196,47,2636196,85728299,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:21
cambridge.6,3354295,9483191,trim,6,455.234000,8412,65,8412,37262401,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:22
dbpedia,3966925,13820853,trim,6,884.963000,1437127,114,1437127,53011186,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:24
er-1m-8m,1000000,8000000,trim,6,6.666000,345,2,345,365071,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:24
leader_filters.7,26302351,91692858,trim,6,2322.788000,26302351,73,26302351,90062910,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:31
livej,4847571,68993773,trim,6,228.849000,576074,8,576074,6012284,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:35
patent,6009555,16518948,trim,6,49.964000,6009552,5,6009552,2867972,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:36
pokec,1632804,30622564,trim,6,52.120000,212042,5,212042,1357804,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:38
rmat-1m-8m,999760,7810950,trim,6,4511.455000,999760,6835,999760,153472728,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:43
ssca2,1048577,157877986,trim,6,34.776000,11,2,11,364540,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:49
wiki-links,5710993,130160392,trim,6,130.470000,7415,4,7415,3857675,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:56
wikitalk,2394385,5021410,trim,6,10.211000,2262385,5,2262385,137405,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:57
wiki_talk_en,2987536,24981163,trim,6,23.011000,2293679,5,2293679,694818,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:26:59
ba-1m-8m,1000000,7999964,ac4trim,6,69.854000,1000000,-1,1000000,3314484,0,0,0,0,0,4096,65,100,100,2021-06-09.15:26:59
baidu,2141301,17794839,ac4trim,6,33.234000,597244,-1,597244,872574,0,0,0,0,0,4096,354,100,100,2021-06-09.15:27:00
bakery.6,11845035,40400559,ac4trim,6,53.846000,2636196,-1,2636196,1608923,0,0,0,0,0,4096,21,100,100,2021-06-09.15:27:02
cambridge.6,3354295,9483191,ac4trim,6,8.189000,8412,-1,8412,3792,0,0,0,0,0,4096,17,100,100,2021-06-09.15:27:03
dbpedia,3966925,13820853,ac4trim,6,54.384000,1437127,-1,1437127,2440740,0,0,0,0,0,4096,17155,100,100,2021-06-09.15:27:04
er-1m-8m,1000000,8000000,ac4trim,6,4.552000,345,-1,345,583,0,0,0,0,0,4096,1,100,100,2021-06-09.15:27:04
leader_filters.7,26302351,91692858,ac4trim,6,2043.464000,26302351,-1,26302351,15712911,0,0,0,0,0,4096,16,100,100,2021-06-09.15:27:11
livej,4847571,68993773,ac4trim,6,281.063000,576074,-1,576074,394797,0,0,0,0,0,4096,274,100,100,2021-06-09.15:27:15
patent,6009555,16518948,ac4trim,6,198.589000,6009552,-1,6009552,4069064,0,0,0,0,0,4096,99,100,100,2021-06-09.15:27:16
pokec,1632804,30622564,ac4trim,6,16.967000,212042,-1,212042,176300,0,0,0,0,0,4096,34,100,100,2021-06-09.15:27:18
rmat-1m-8m,999760,7810950,ac4trim,6,73.073000,999760,-1,999760,7159427,0,0,0,0,0,4096,327,100,100,2021-06-09.15:27:18
ssca2,1048577,157877986,ac4trim,6,575.014000,11,-1,11,8,0,0,0,0,0,4096,1,100,100,2021-06-09.15:27:26
wiki-links,5710993,130160392,ac4trim,6,3482.765000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.15:27:36
wikitalk,2394385,5021410,ac4trim,6,20.613000,2262385,-1,2262385,650213,0,0,0,0,0,4096,33,100,100,2021-06-09.15:27:36
wiki_talk_en,2987536,24981163,ac4trim,6,82.227000,2293679,-1,2293679,937995,0,0,0,0,0,4096,84,100,100,2021-06-09.15:27:38
ba-1m-8m,1000000,7999964,fasttrim,8,227.461000,1000000,-1,1000000,6377661,0,0,0,0,0,4096,28,100,100,2021-06-09.15:27:39
baidu,2141301,17794839,fasttrim,8,42.933000,597244,-1,597244,267868,0,0,0,0,0,4096,109,100,100,2021-06-09.15:27:40
bakery.6,11845035,40400559,fasttrim,8,168.663000,2636196,-1,2636196,2349755,0,0,0,0,0,4096,50,100,100,2021-06-09.15:27:42
cambridge.6,3354295,9483191,fasttrim,8,48.326000,8412,-1,8412,455511,0,0,0,0,0,4096,7,100,100,2021-06-09.15:27:43
dbpedia,3966925,13820853,fasttrim,8,80.039000,1437127,-1,1437127,697843,0,0,0,0,0,4096,672,100,100,2021-06-09.15:27:44
er-1m-8m,1000000,8000000,fasttrim,8,25.447000,345,-1,345,131079,0,0,0,0,0,4096,1,100,100,2021-06-09.15:27:44
leader_filters.7,26302351,91692858,fasttrim,8,302.190000,26302351,-1,26302351,11756765,0,0,0,0,0,4096,90,100,100,2021-06-09.15:27:49
livej,4847571,68993773,fasttrim,8,145.751000,576074,-1,576074,576692,0,0,0,0,0,4096,8,100,100,2021-06-09.15:27:53
patent,6009555,16518948,fasttrim,8,61.123000,6009552,-1,6009552,2081576,0,0,0,0,0,4096,54,100,100,2021-06-09.15:27:54
pokec,1632804,30622564,fasttrim,8,32.522000,212042,-1,212042,191245,0,0,0,0,0,4096,7,100,100,2021-06-09.15:27:56
rmat-1m-8m,999760,7810950,fasttrim,8,86.830000,999760,-1,999760,7434336,0,0,0,0,0,4096,410,100,100,2021-06-09.15:27:56
ssca2,1048577,157877986,fasttrim,8,66.041000,11,-1,11,135168,0,0,0,0,0,4096,1,100,100,2021-06-09.15:28:03
wiki-links,5710993,130160392,fasttrim,8,153.866000,7415,-1,7415,737280,0,0,0,0,0,4096,549,100,100,2021-06-09.15:28:10
wikitalk,2394385,5021410,fasttrim,8,9.936000,2262385,-1,2262385,21762,0,0,0,0,0,4096,8,100,100,2021-06-09.15:28:10
wiki_talk_en,2987536,24981163,fasttrim,8,16.982000,2293679,-1,2293679,90634,0,0,0,0,0,4096,2,100,100,2021-06-09.15:28:12
ba-1m-8m,1000000,7999964,trim,8,54.503000,1000000,113,1000000,3281713,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:13
baidu,2141301,17794839,trim,8,55.854000,597244,9,597244,1851644,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:14
bakery.6,11845035,40400559,trim,8,1808.822000,2636196,47,2636196,60401904,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:18
cambridge.6,3354295,9483191,trim,8,456.004000,8412,65,8412,27916786,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:19
dbpedia,3966925,13820853,trim,8,873.930000,1437127,114,1437127,37174487,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:20
er-1m-8m,1000000,8000000,trim,8,6.498000,345,2,345,270299,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:21
leader_filters.7,26302351,91692858,trim,8,2554.472000,26302351,73,26302351,59569640,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:28
livej,4847571,68993773,trim,8,228.120000,576074,8,576074,4446829,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:32
patent,6009555,16518948,trim,8,68.675000,6009552,5,6009552,2175772,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:33
pokec,1632804,30622564,trim,8,41.699000,212042,5,212042,922438,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:35
rmat-1m-8m,999760,7810950,trim,8,4107.381000,999760,6833,999760,114084919,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:39
ssca2,1048577,157877986,trim,8,16.333000,11,2,11,286721,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:46
wiki-links,5710993,130160392,trim,8,190.541000,7415,4,7415,2961550,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:53
wikitalk,2394385,5021410,trim,8,10.320000,2262385,5,2262385,97864,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:53
wiki_talk_en,2987536,24981163,trim,8,23.482000,2293679,5,2293679,457356,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:28:55
ba-1m-8m,1000000,7999964,ac4trim,8,73.386000,1000000,-1,1000000,3335140,0,0,0,0,0,4096,65,100,100,2021-06-09.15:28:55
baidu,2141301,17794839,ac4trim,8,33.773000,597244,-1,597244,701430,0,0,0,0,0,4096,358,100,100,2021-06-09.15:28:56
bakery.6,11845035,40400559,ac4trim,8,50.469000,2636196,-1,2636196,1201901,0,0,0,0,0,4096,21,100,100,2021-06-09.15:28:59
cambridge.6,3354295,9483191,ac4trim,8,8.450000,8412,-1,8412,2825,0,0,0,0,0,4096,17,100,100,2021-06-09.15:28:59
dbpedia,3966925,13820853,ac4trim,8,54.922000,1437127,-1,1437127,2442946,0,0,0,0,0,4096,17343,100,100,2021-06-09.15:29:00
er-1m-8m,1000000,8000000,ac4trim,8,4.242000,345,-1,345,435,0,0,0,0,0,4096,1,100,100,2021-06-09.15:29:00
leader_filters.7,26302351,91692858,ac4trim,8,917.135000,26302351,-1,26302351,11925835,0,0,0,0,0,4096,16,100,100,2021-06-09.15:29:06
livej,4847571,68993773,ac4trim,8,48.953000,576074,-1,576074,274711,0,0,0,0,0,4096,274,100,100,2021-06-09.15:29:10
patent,6009555,16518948,ac4trim,8,209.098000,6009552,-1,6009552,3851006,0,0,0,0,0,4096,89,100,100,2021-06-09.15:29:11
pokec,1632804,30622564,ac4trim,8,17.392000,212042,-1,212042,132624,0,0,0,0,0,4096,34,100,100,2021-06-09.15:29:13
rmat-1m-8m,999760,7810950,ac4trim,8,77.068000,999760,-1,999760,7132771,0,0,0,0,0,4096,317,100,100,2021-06-09.15:29:13
ssca2,1048577,157877986,ac4trim,8,299.607000,11,-1,11,8,0,0,0,0,0,4096,1,100,100,2021-06-09.15:29:20
wiki-links,5710993,130160392,ac4trim,8,40.033000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.15:29:27
wikitalk,2394385,5021410,ac4trim,8,18.764000,2262385,-1,2262385,494535,0,0,0,0,0,4096,33,100,100,2021-06-09.15:29:27
wiki_talk_en,2987536,24981163,ac4trim,8,32.265000,2293679,-1,2293679,654128,0,0,0,0,0,4096,84,100,100,2021-06-09.15:29:29
ba-1m-8m,1000000,7999964,fasttrim,10,266.249000,1000000,-1,1000000,6242619,0,0,0,0,0,4096,25,100,100,2021-06-09.15:29:30
baidu,2141301,17794839,fasttrim,10,62.586000,597244,-1,597244,230810,0,0,0,0,0,4096,109,100,100,2021-06-09.15:29:31
bakery.6,11845035,40400559,fasttrim,10,174.918000,2636196,-1,2636196,1939520,0,0,0,0,0,4096,50,100,100,2021-06-09.15:29:33
cambridge.6,3354295,9483191,fasttrim,10,50.127000,8412,-1,8412,365039,0,0,0,0,0,4096,7,100,100,2021-06-09.15:29:34
dbpedia,3966925,13820853,fasttrim,10,120.491000,1437127,-1,1437127,583262,0,0,0,0,0,4096,861,100,100,2021-06-09.15:29:34
er-1m-8m,1000000,8000000,fasttrim,10,27.922000,345,-1,345,110597,0,0,0,0,0,4096,1,100,100,2021-06-09.15:29:35
leader_filters.7,26302351,91692858,fasttrim,10,306.768000,26302351,-1,26302351,9681227,0,0,0,0,0,4096,90,100,100,2021-06-09.15:29:40
livej,4847571,68993773,fasttrim,10,160.867000,576074,-1,576074,463520,0,0,0,0,0,4096,8,100,100,2021-06-09.15:29:43
patent,6009555,16518948,fasttrim,10,52.830000,6009552,-1,6009552,1767712,0,0,0,0,0,4096,55,100,100,2021-06-09.15:29:44
pokec,1632804,30622564,fasttrim,10,34.544000,212042,-1,212042,154646,0,0,0,0,0,4096,7,100,100,2021-06-09.15:29:46
rmat-1m-8m,999760,7810950,fasttrim,10,88.354000,999760,-1,999760,7423429,0,0,0,0,0,4096,377,100,100,2021-06-09.15:29:46
ssca2,1048577,157877986,fasttrim,10,58.318000,11,-1,11,159743,0,0,0,0,0,4096,1,100,100,2021-06-09.15:29:52
wiki-links,5710993,130160392,fasttrim,10,150.378000,7415,-1,7415,618496,0,0,0,0,0,4096,549,100,100,2021-06-09.15:29:58
wikitalk,2394385,5021410,fasttrim,10,10.097000,2262385,-1,2262385,18534,0,0,0,0,0,4096,7,100,100,2021-06-09.15:29:58
wiki_talk_en,2987536,24981163,fasttrim,10,17.587000,2293679,-1,2293679,72096,0,0,0,0,0,4096,2,100,100,2021-06-09.15:30:00
ba-1m-8m,1000000,7999964,trim,10,46.997000,1000000,111,1000000,2964810,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:00
baidu,2141301,17794839,trim,10,46.986000,597244,9,597244,1631867,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:01
bakery.6,11845035,40400559,trim,10,1606.742000,2636196,47,2636196,54880852,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:05
cambridge.6,3354295,9483191,trim,10,428.095000,8412,65,8412,23897818,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:06
dbpedia,3966925,13820853,trim,10,825.622000,1437127,114,1437127,35473849,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:07
er-1m-8m,1000000,8000000,trim,10,6.212000,345,2,345,237543,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:08
leader_filters.7,26302351,91692858,trim,10,2173.143000,26302351,73,26302351,62858870,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:15
livej,4847571,68993773,trim,10,212.410000,576074,8,576074,3660526,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:18
patent,6009555,16518948,trim,10,45.697000,6009552,5,6009552,1835190,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:19
pokec,1632804,30622564,trim,10,35.168000,212042,5,212042,876998,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:20
rmat-1m-8m,999760,7810950,trim,10,3153.941000,999760,6834,999760,103960336,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:24
ssca2,1048577,157877986,trim,10,12.013000,11,2,11,221184,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:30
wiki-links,5710993,130160392,trim,10,125.449000,7415,4,7415,2330511,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:36
wikitalk,2394385,5021410,trim,10,8.426000,2262385,5,2262385,104319,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:36
wiki_talk_en,2987536,24981163,trim,10,19.126000,2293679,5,2293679,489080,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:30:38
ba-1m-8m,1000000,7999964,ac4trim,10,87.859000,1000000,-1,1000000,3101572,0,0,0,0,0,4096,81,100,100,2021-06-09.15:30:39
baidu,2141301,17794839,ac4trim,10,29.300000,597244,-1,597244,614575,0,0,0,0,0,4096,370,100,100,2021-06-09.15:30:39
bakery.6,11845035,40400559,ac4trim,10,53.382000,2636196,-1,2636196,1052731,0,0,0,0,0,4096,21,100,100,2021-06-09.15:30:41
cambridge.6,3354295,9483191,ac4trim,10,7.285000,8412,-1,8412,3025,0,0,0,0,0,4096,17,100,100,2021-06-09.15:30:42
dbpedia,3966925,13820853,ac4trim,10,53.863000,1437127,-1,1437127,2444022,0,0,0,0,0,4096,19280,100,100,2021-06-09.15:30:43
er-1m-8m,1000000,8000000,ac4trim,10,3.796000,345,-1,345,406,0,0,0,0,0,4096,1,100,100,2021-06-09.15:30:43
leader_filters.7,26302351,91692858,ac4trim,10,464.163000,26302351,-1,26302351,10466607,0,0,0,0,0,4096,16,100,100,2021-06-09.15:30:48
livej,4847571,68993773,ac4trim,10,38.931000,576074,-1,576074,243297,0,0,0,0,0,4096,274,100,100,2021-06-09.15:30:51
patent,6009555,16518948,ac4trim,10,213.031000,6009552,-1,6009552,3388399,0,0,0,0,0,4096,99,100,100,2021-06-09.15:30:52
pokec,1632804,30622564,ac4trim,10,14.364000,212042,-1,212042,110303,0,0,0,0,0,4096,34,100,100,2021-06-09.15:30:54
rmat-1m-8m,999760,7810950,ac4trim,10,91.339000,999760,-1,999760,7096172,0,0,0,0,0,4096,275,100,100,2021-06-09.15:30:54
ssca2,1048577,157877986,ac4trim,10,289.522000,11,-1,11,11,0,0,0,0,0,4096,1,100,100,2021-06-09.15:31:01
wiki-links,5710993,130160392,ac4trim,10,38.663000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.15:31:06
wikitalk,2394385,5021410,ac4trim,10,20.547000,2262385,-1,2262385,385930,0,0,0,0,0,4096,33,100,100,2021-06-09.15:31:07
wiki_talk_en,2987536,24981163,ac4trim,10,36.500000,2293679,-1,2293679,528721,0,0,0,0,0,4096,84,100,100,2021-06-09.15:31:09
ba-1m-8m,1000000,7999964,fasttrim,12,261.450000,1000000,-1,1000000,6302945,0,0,0,0,0,4096,28,100,100,2021-06-09.15:31:09
baidu,2141301,17794839,fasttrim,12,64.355000,597244,-1,597244,210884,0,0,0,0,0,4096,110,100,100,2021-06-09.15:31:10
bakery.6,11845035,40400559,fasttrim,12,168.633000,2636196,-1,2636196,1595642,0,0,0,0,0,4096,50,100,100,2021-06-09.15:31:12
cambridge.6,3354295,9483191,fasttrim,12,50.175000,8412,-1,8412,299513,0,0,0,0,0,4096,7,100,100,2021-06-09.15:31:13
dbpedia,3966925,13820853,fasttrim,12,127.696000,1437127,-1,1437127,649523,0,0,0,0,0,4096,682,100,100,2021-06-09.15:31:14
er-1m-8m,1000000,8000000,fasttrim,12,27.979000,345,-1,345,86027,0,0,0,0,0,4096,1,100,100,2021-06-09.15:31:14
leader_filters.7,26302351,91692858,fasttrim,12,308.564000,26302351,-1,26302351,8352994,0,0,0,0,0,4096,90,100,100,2021-06-09.15:31:19
livej,4847571,68993773,fasttrim,12,152.217000,576074,-1,576074,396192,0,0,0,0,0,4096,8,100,100,2021-06-09.15:31:22
patent,6009555,16518948,fasttrim,12,44.068000,6009552,-1,6009552,1440231,0,0,0,0,0,4096,55,100,100,2021-06-09.15:31:23
pokec,1632804,30622564,fasttrim,12,35.176000,212042,-1,212042,129324,0,0,0,0,0,4096,7,100,100,2021-06-09.15:31:24
rmat-1m-8m,999760,7810950,fasttrim,12,105.849000,999760,-1,999760,7414866,0,0,0,0,0,4096,378,100,100,2021-06-09.15:31:24
ssca2,1048577,157877986,fasttrim,12,99.355000,11,-1,11,106494,0,0,0,0,0,4096,1,100,100,2021-06-09.15:31:30
wiki-links,5710993,130160392,fasttrim,12,160.225000,7415,-1,7415,500095,0,0,0,0,0,4096,549,100,100,2021-06-09.15:31:35
wikitalk,2394385,5021410,fasttrim,12,9.233000,2262385,-1,2262385,15460,0,0,0,0,0,4096,7,100,100,2021-06-09.15:31:35
wiki_talk_en,2987536,24981163,fasttrim,12,17.016000,2293679,-1,2293679,63624,0,0,0,0,0,4096,2,100,100,2021-06-09.15:31:37
ba-1m-8m,1000000,7999964,trim,12,42.764000,1000000,109,1000000,2762398,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:38
baidu,2141301,17794839,trim,12,48.205000,597244,9,597244,1306262,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:38
bakery.6,11845035,40400559,trim,12,1395.552000,2636196,47,2636196,40760751,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:42
cambridge.6,3354295,9483191,trim,12,396.596000,8412,65,8412,19016791,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:43
dbpedia,3966925,13820853,trim,12,756.171000,1437127,114,1437127,26026165,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:44
er-1m-8m,1000000,8000000,trim,12,5.801000,345,2,345,188963,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:44
leader_filters.7,26302351,91692858,trim,12,1893.095000,26302351,73,26302351,41458447,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:51
livej,4847571,68993773,trim,12,175.296000,576074,8,576074,2946662,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:54
patent,6009555,16518948,trim,12,38.299000,6009552,5,6009552,1500465,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:55
pokec,1632804,30622564,trim,12,33.072000,212042,5,212042,662923,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:56
rmat-1m-8m,999760,7810950,trim,12,2187.897000,999760,6823,999760,87940230,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:31:59
ssca2,1048577,157877986,trim,12,53.866000,11,2,11,299008,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:32:04
wiki-links,5710993,130160392,trim,12,127.871000,7415,4,7415,1982014,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:32:09
wikitalk,2394385,5021410,trim,12,8.636000,2262385,5,2262385,70630,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:32:10
wiki_talk_en,2987536,24981163,trim,12,18.372000,2293679,5,2293679,323968,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:32:11
ba-1m-8m,1000000,7999964,ac4trim,12,85.716000,1000000,-1,1000000,2988204,0,0,0,0,0,4096,65,100,100,2021-06-09.15:32:12
baidu,2141301,17794839,ac4trim,12,31.714000,597244,-1,597244,615429,0,0,0,0,0,4096,376,100,100,2021-06-09.15:32:13
bakery.6,11845035,40400559,ac4trim,12,56.145000,2636196,-1,2636196,895181,0,0,0,0,0,4096,21,100,100,2021-06-09.15:32:15
cambridge.6,3354295,9483191,ac4trim,12,6.682000,8412,-1,8412,2851,0,0,0,0,0,4096,17,100,100,2021-06-09.15:32:15
dbpedia,3966925,13820853,ac4trim,12,51.642000,1437127,-1,1437127,2444142,0,0,0,0,0,4096,19522,100,100,2021-06-09.15:32:16
er-1m-8m,1000000,8000000,ac4trim,12,3.911000,345,-1,345,318,0,0,0,0,0,4096,1,100,100,2021-06-09.15:32:16
leader_filters.7,26302351,91692858,ac4trim,12,205.677000,26302351,-1,26302351,8246270,0,0,0,0,0,4096,16,100,100,2021-06-09.15:32:21
livej,4847571,68993773,ac4trim,12,54.323000,576074,-1,576074,201701,0,0,0,0,0,4096,274,100,100,2021-06-09.15:32:24
patent,6009555,16518948,ac4trim,12,176.135000,6009552,-1,6009552,3427416,0,0,0,0,0,4096,104,100,100,2021-06-09.15:32:25
pokec,1632804,30622564,ac4trim,12,12.982000,212042,-1,212042,91010,0,0,0,0,0,4096,34,100,100,2021-06-09.15:32:26
rmat-1m-8m,999760,7810950,ac4trim,12,80.719000,999760,-1,999760,7097437,0,0,0,0,0,4096,327,100,100,2021-06-09.15:32:27
ssca2,1048577,157877986,ac4trim,12,29.652000,11,-1,11,10,0,0,0,0,0,4096,1,100,100,2021-06-09.15:32:32
wiki-links,5710993,130160392,ac4trim,12,1328.700000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-09.15:32:39
wikitalk,2394385,5021410,ac4trim,12,18.921000,2262385,-1,2262385,306603,0,0,0,0,0,4096,33,100,100,2021-06-09.15:32:39
wiki_talk_en,2987536,24981163,ac4trim,12,31.680000,2293679,-1,2293679,447813,0,0,0,0,0,4096,84,100,100,2021-06-09.15:32:41
ba-1m-8m,1000000,7999964,fasttrim,14,221.448000,1000000,-1,1000000,5846590,0,0,0,0,0,4096,28,100,100,2021-06-09.15:32:42
baidu,2141301,17794839,fasttrim,14,77.661000,597244,-1,597244,205799,0,0,0,0,0,4096,108,100,100,2021-06-09.15:32:42
bakery.6,11845035,40400559,fasttrim,14,166.001000,2636196,-1,2636196,1486024,0,0,0,0,0,4096,50,100,100,2021-06-09.15:32:44
cambridge.6,3354295,9483191,fasttrim,14,52.792000,8412,-1,8412,287176,0,0,0,0,0,4096,7,100,100,2021-06-09.15:32:45
dbpedia,3966925,13820853,fasttrim,14,146.935000,1437127,-1,1437127,579581,0,0,0,0,0,4096,932,100,100,2021-06-09.15:32:46
er-1m-8m,1000000,8000000,fasttrim,14,30.117000,345,-1,345,81937,0,0,0,0,0,4096,1,100,100,2021-06-09.15:32:46
leader_filters.7,26302351,91692858,fasttrim,14,279.534000,26302351,-1,26302351,7566401,0,0,0,0,0,4096,98,100,100,2021-06-09.15:32:51
livej,4847571,68993773,fasttrim,14,159.134000,576074,-1,576074,355100,0,0,0,0,0,4096,8,100,100,2021-06-09.15:32:54
patent,6009555,16518948,fasttrim,14,38.265000,6009552,-1,6009552,1216360,0,0,0,0,0,4096,56,100,100,2021-06-09.15:32:55
pokec,1632804,30622564,fasttrim,14,34.979000,212042,-1,212042,118193,0,0,0,0,0,4096,7,100,100,2021-06-09.15:32:56
rmat-1m-8m,999760,7810950,fasttrim,14,105.715000,999760,-1,999760,7411980,0,0,0,0,0,4096,457,100,100,2021-06-09.15:32:57
ssca2,1048577,157877986,fasttrim,14,105.355000,11,-1,11,94207,0,0,0,0,0,4096,1,100,100,2021-06-09.15:33:02
wiki-links,5710993,130160392,fasttrim,14,171.762000,7415,-1,7415,458752,0,0,0,0,0,4096,549,100,100,2021-06-09.15:33:07
wikitalk,2394385,5021410,fasttrim,14,9.188000,2262385,-1,2262385,17133,0,0,0,0,0,4096,6,100,100,2021-06-09.15:33:07
wiki_talk_en,2987536,24981163,fasttrim,14,16.367000,2293679,-1,2293679,56895,0,0,0,0,0,4096,2,100,100,2021-06-09.15:33:09
ba-1m-8m,1000000,7999964,trim,14,40.642000,1000000,112,1000000,2682036,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:33:09
baidu,2141301,17794839,trim,14,46.038000,597244,9,597244,1116177,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:33:10
bakery.6,11845035,40400559,trim,14,1256.564000,2636196,47,2636196,38321153,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:33:13
cambridge.6,3354295,9483191,trim,14,389.222000,8412,65,8412,17751795,0,0,0,0,0,4096,-1,100,100,2021-06-09.15:33:14
