model,N,M,alg,workers,time,delete,sccs,size1,size2,size3,date
patent,3774768,16518948,ufscc,14,184.291,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:09:44
sorter.3,1288478,2740540,ufscc,14,23.776,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:09:44
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,14,152.418,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:09:46
youtube+AC0-links,1138500,4942297,ufscc,14,54.946,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:09:46
baidu,2141301,17794839,ufscc,16,107.946,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:09:47
dbpedia,3966925,13820853,ufscc,16,81.579,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:09:48
leader+AF8-filters.7,26302351,91692858,ufscc,16,340.566,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:09:51
patent,3774768,16518948,ufscc,16,177.096,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:09:52
sorter.3,1288478,2740540,ufscc,16,21.379,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:09:53
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,16,144.135,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:09:55
youtube+AC0-links,1138500,4942297,ufscc,16,49.039,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:09:55
baidu,2141301,17794839,ufscc,1,959.03,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:09:57
dbpedia,3966925,13820853,ufscc,1,545.8,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:09:58
leader+AF8-filters.7,26302351,91692858,ufscc,1,1850.973,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:03
patent,3774768,16518948,ufscc,1,1433.411,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:05
sorter.3,1288478,2740540,ufscc,1,81.627,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:06
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,1,952.46,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:09
youtube+AC0-links,1138500,4942297,ufscc,1,399.872,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:09
baidu,2141301,17794839,ufscc,2,581.23,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:11
dbpedia,3966925,13820853,ufscc,2,326.317,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:10:12
leader+AF8-filters.7,26302351,91692858,ufscc,2,1105.603,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:16
patent,3774768,16518948,ufscc,2,874.995,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:18
sorter.3,1288478,2740540,ufscc,2,62.83,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:18
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,2,518.862,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:21
youtube+AC0-links,1138500,4942297,ufscc,2,244.489,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:21
baidu,2141301,17794839,ufscc,4,333.582,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:22
dbpedia,3966925,13820853,ufscc,4,202.504,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:10:23
leader+AF8-filters.7,26302351,91692858,ufscc,4,749.6,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:27
patent,3774768,16518948,ufscc,4,537.253,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:28
sorter.3,1288478,2740540,ufscc,4,36.603,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:28
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,4,298.014,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:31
youtube+AC0-links,1138500,4942297,ufscc,4,124.944,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:31
baidu,2141301,17794839,ufscc,6,244.897,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:32
dbpedia,3966925,13820853,ufscc,6,155.224,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:10:33
leader+AF8-filters.7,26302351,91692858,ufscc,6,636.241,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:36
patent,3774768,16518948,ufscc,6,405.899,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:38
sorter.3,1288478,2740540,ufscc,6,34.891,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:38
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,6,248.278,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:40
youtube+AC0-links,1138500,4942297,ufscc,6,104.932,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:40
baidu,2141301,17794839,ufscc,8,188.413,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:41
dbpedia,3966925,13820853,ufscc,8,130.049,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:10:42
leader+AF8-filters.7,26302351,91692858,ufscc,8,482.34,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:46
patent,3774768,16518948,ufscc,8,341.772,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:47
sorter.3,1288478,2740540,ufscc,8,41.287,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:47
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,8,214.318,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:49
youtube+AC0-links,1138500,4942297,ufscc,8,78.525,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:50
baidu,2141301,17794839,ufscc,10,151.686,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:50
dbpedia,3966925,13820853,ufscc,10,112.65,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:10:51
leader+AF8-filters.7,26302351,91692858,ufscc,10,404.833,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:10:55
patent,3774768,16518948,ufscc,10,241.975,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:10:56
sorter.3,1288478,2740540,ufscc,10,30.527,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:10:56
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,10,197.62,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:10:58
youtube+AC0-links,1138500,4942297,ufscc,10,70.879,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:10:58
baidu,2141301,17794839,ufscc,12,130.917,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:10:59
dbpedia,3966925,13820853,ufscc,12,95.389,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:00
leader+AF8-filters.7,26302351,91692858,ufscc,12,406.861,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:03
patent,3774768,16518948,ufscc,12,209.228,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:04
sorter.3,1288478,2740540,ufscc,12,26.417,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:04
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,12,159.099,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:11:07
youtube+AC0-links,1138500,4942297,ufscc,12,63.833,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:11:07
baidu,2141301,17794839,ufscc,14,113.786,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:11:08
dbpedia,3966925,13820853,ufscc,14,87.686,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:08
leader+AF8-filters.7,26302351,91692858,ufscc,14,371.398,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:12
patent,3774768,16518948,ufscc,14,184.858,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:13
sorter.3,1288478,2740540,ufscc,14,20.895,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:13
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,14,150.03,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:11:15
youtube+AC0-links,1138500,4942297,ufscc,14,57.783,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:11:16
baidu,2141301,17794839,ufscc,16,110.266,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:11:16
dbpedia,3966925,13820853,ufscc,16,79.199,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:17
leader+AF8-filters.7,26302351,91692858,ufscc,16,344.298,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:21
patent,3774768,16518948,ufscc,16,171.591,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:21
sorter.3,1288478,2740540,ufscc,16,18.917,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:22
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,16,132.842,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:11:24
youtube+AC0-links,1138500,4942297,ufscc,16,52.179,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:11:24
baidu,2141301,17794839,ufscc,1,993.696,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:11:26
dbpedia,3966925,13820853,ufscc,1,542.749,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:27
leader+AF8-filters.7,26302351,91692858,ufscc,1,1840.589,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:32
patent,3774768,16518948,ufscc,1,1383.539,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:35
sorter.3,1288478,2740540,ufscc,1,82.416,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:35
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,1,941.279,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:11:38
youtube+AC0-links,1138500,4942297,ufscc,1,415.243,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:11:39
baidu,2141301,17794839,ufscc,2,587.473,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:11:40
dbpedia,3966925,13820853,ufscc,2,336.293,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:41
leader+AF8-filters.7,26302351,91692858,ufscc,2,1106.588,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:45
patent,3774768,16518948,ufscc,2,886.141,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:47
sorter.3,1288478,2740540,ufscc,2,63.318,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:47
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,2,513.991,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:11:50
youtube+AC0-links,1138500,4942297,ufscc,2,224.394,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:11:50
baidu,2141301,17794839,ufscc,4,341.459,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:11:51
dbpedia,3966925,13820853,ufscc,4,202.531,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:11:52
leader+AF8-filters.7,26302351,91692858,ufscc,4,760.907,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:11:56
patent,3774768,16518948,ufscc,4,537.383,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:11:57
sorter.3,1288478,2740540,ufscc,4,36.253,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:11:57
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,4,309.965,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:00
youtube+AC0-links,1138500,4942297,ufscc,4,127.832,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:00
baidu,2141301,17794839,ufscc,6,234.182,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:01
dbpedia,3966925,13820853,ufscc,6,164.396,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:02
leader+AF8-filters.7,26302351,91692858,ufscc,6,639.178,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:06
patent,3774768,16518948,ufscc,6,413.592,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:07
sorter.3,1288478,2740540,ufscc,6,36.858,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:07
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,6,247.875,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:09
youtube+AC0-links,1138500,4942297,ufscc,6,109.593,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:10
baidu,2141301,17794839,ufscc,8,186.149,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:10
dbpedia,3966925,13820853,ufscc,8,128.651,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:11
leader+AF8-filters.7,26302351,91692858,ufscc,8,479.702,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:15
patent,3774768,16518948,ufscc,8,331.263,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:16
sorter.3,1288478,2740540,ufscc,8,42.356,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:16
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,8,216.75,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:18
youtube+AC0-links,1138500,4942297,ufscc,8,92.18,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:19
baidu,2141301,17794839,ufscc,10,146.585,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:19
dbpedia,3966925,13820853,ufscc,10,108.635,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:20
leader+AF8-filters.7,26302351,91692858,ufscc,10,412.244,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:24
patent,3774768,16518948,ufscc,10,236.89,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:25
sorter.3,1288478,2740540,ufscc,10,29.728,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:25
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,10,170.471,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:27
youtube+AC0-links,1138500,4942297,ufscc,10,70.791,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:28
baidu,2141301,17794839,ufscc,12,132.996,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:28
dbpedia,3966925,13820853,ufscc,12,94.061,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:29
leader+AF8-filters.7,26302351,91692858,ufscc,12,404.798,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:33
patent,3774768,16518948,ufscc,12,203.324,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:34
sorter.3,1288478,2740540,ufscc,12,26.931,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:34
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,12,154.451,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:36
youtube+AC0-links,1138500,4942297,ufscc,12,59.232,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:36
baidu,2141301,17794839,ufscc,14,116.748,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:37
dbpedia,3966925,13820853,ufscc,14,85.967,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:38
leader+AF8-filters.7,26302351,91692858,ufscc,14,386.475,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:41
patent,3774768,16518948,ufscc,14,188.52,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:42
sorter.3,1288478,2740540,ufscc,14,22.673,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:42
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,14,156.946,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:45
youtube+AC0-links,1138500,4942297,ufscc,14,60.978,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:45
baidu,2141301,17794839,ufscc,16,107.43,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:46
dbpedia,3966925,13820853,ufscc,16,83.257,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:46
leader+AF8-filters.7,26302351,91692858,ufscc,16,344.352,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:12:50
patent,3774768,16518948,ufscc,16,171.309,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:12:51
sorter.3,1288478,2740540,ufscc,16,20.855,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:12:51
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,16,129.359,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:12:53
youtube+AC0-links,1138500,4942297,ufscc,16,53.592,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:12:53
baidu,2141301,17794839,ufscc,1,979.154,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:12:55
dbpedia,3966925,13820853,ufscc,1,566.663,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:12:56
leader+AF8-filters.7,26302351,91692858,ufscc,1,1851.874,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:02
patent,3774768,16518948,ufscc,1,1400.774,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:04
sorter.3,1288478,2740540,ufscc,1,81.812,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:04
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,1,945.731,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:07
youtube+AC0-links,1138500,4942297,ufscc,1,415.056,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:08
baidu,2141301,17794839,ufscc,2,688.576,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:09
dbpedia,3966925,13820853,ufscc,2,330.469,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:10
leader+AF8-filters.7,26302351,91692858,ufscc,2,1102.922,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:15
patent,3774768,16518948,ufscc,2,849.119,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:16
sorter.3,1288478,2740540,ufscc,2,61.263,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:16
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,2,513.025,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:19
youtube+AC0-links,1138500,4942297,ufscc,2,232.249,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:20
baidu,2141301,17794839,ufscc,4,335.96,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:21
dbpedia,3966925,13820853,ufscc,4,205.414,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:21
leader+AF8-filters.7,26302351,91692858,ufscc,4,775.02,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:25
patent,3774768,16518948,ufscc,4,527.079,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:27
sorter.3,1288478,2740540,ufscc,4,35.87,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:27
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,4,293.578,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:29
youtube+AC0-links,1138500,4942297,ufscc,4,121.812,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:30
baidu,2141301,17794839,ufscc,6,238.56,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:30
dbpedia,3966925,13820853,ufscc,6,158.318,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:31
leader+AF8-filters.7,26302351,91692858,ufscc,6,641.311,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:35
patent,3774768,16518948,ufscc,6,415.452,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:36
sorter.3,1288478,2740540,ufscc,6,35.479,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:36
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,6,232.333,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:39
youtube+AC0-links,1138500,4942297,ufscc,6,101.553,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:39
baidu,2141301,17794839,ufscc,8,179.355,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:40
dbpedia,3966925,13820853,ufscc,8,133.988,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:41
leader+AF8-filters.7,26302351,91692858,ufscc,8,481.996,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:44
patent,3774768,16518948,ufscc,8,340.591,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:45
sorter.3,1288478,2740540,ufscc,8,39.558,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:46
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,8,196.235,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:48
youtube+AC0-links,1138500,4942297,ufscc,8,76.814,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:48
baidu,2141301,17794839,ufscc,10,154.156,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:49
dbpedia,3966925,13820853,ufscc,10,109.531,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:50
leader+AF8-filters.7,26302351,91692858,ufscc,10,410.145,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:13:53
patent,3774768,16518948,ufscc,10,235.424,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:13:54
sorter.3,1288478,2740540,ufscc,10,28.902,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:13:55
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,10,168.314,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:13:57
youtube+AC0-links,1138500,4942297,ufscc,10,79.269,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:13:57
baidu,2141301,17794839,ufscc,12,131.523,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:13:58
dbpedia,3966925,13820853,ufscc,12,95.021,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:13:59
leader+AF8-filters.7,26302351,91692858,ufscc,12,411.448,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:14:02
patent,3774768,16518948,ufscc,12,207.957,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:14:03
sorter.3,1288478,2740540,ufscc,12,28.165,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:14:04
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,12,155.602,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:14:06
youtube+AC0-links,1138500,4942297,ufscc,12,59.061,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:14:06
baidu,2141301,17794839,ufscc,14,114.164,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:14:07
dbpedia,3966925,13820853,ufscc,14,86.591,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:14:08
leader+AF8-filters.7,26302351,91692858,ufscc,14,374.773,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:14:11
patent,3774768,16518948,ufscc,14,188.492,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:14:12
sorter.3,1288478,2740540,ufscc,14,23.478,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:14:12
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,14,187.351,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:14:15
youtube+AC0-links,1138500,4942297,ufscc,14,58.594,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:14:15
baidu,2141301,17794839,ufscc,16,105.3,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:14:16
dbpedia,3966925,13820853,ufscc,16,82.046,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:14:16
leader+AF8-filters.7,26302351,91692858,ufscc,16,342.729,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:14:20
patent,3774768,16518948,ufscc,16,172.24,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:14:21
sorter.3,1288478,2740540,ufscc,16,19.561,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:14:21
wiki+AF8-talk+AF8-en,2987536,24981163,ufscc,16,144.226,+AC0-1,2736716,2735641,992,58,2019+AC0-10+AC0-28.11:14:23
youtube+AC0-links,1138500,4942297,ufscc,16,64.084,+AC0-1,613423,602053,8696,1709,2019+AC0-10+AC0-28.11:14:23
baidu,2141301,17794839,ufscc,1,986.63,+AC0-1,1503004,1480722,18688,2473,2019+AC0-10+AC0-28.11:14:25
dbpedia,3966925,13820853,ufscc,1,561.319,+AC0-1,3636316,3587274,24933,8868,2019+AC0-10+AC0-28.11:14:26
leader+AF8-filters.7,26302351,91692858,ufscc,1,1950.15,+AC0-1,26302351,26302351,0,0,2019+AC0-10+AC0-28.11:14:32
patent,3774768,16518948,ufscc,1,1416.599,+AC0-1,3774768,3774768,0,0,2019+AC0-10+AC0-28.11:14:34
sorter.3,1288478,2740540,ufscc,1,86.824,+AC0-1,1177164,1154159,4330,0,2019+AC0-10+AC0-28.11:14:34
